def,county,geotypv,geotype,COUNTYFI_1,strata,ind,ind_strt,metric,value,climReg
Projected number of extreme heat days,Santa Barbara,6083,CO,6083,2050,heat,heat_2050,est,16.53333333,Central Coast
Projected number of extreme heat days,Santa Clara,6085,CO,6085,2050,heat,heat_2050,est,17.53333333,Bay Area
Projected number of extreme heat days,Santa Cruz,6087,CO,6087,2050,heat,heat_2050,est,9.533333333,Central Coast
Projected number of extreme heat days,Shasta,6089,CO,6089,2050,heat,heat_2050,est,31.26666667,North
Projected number of extreme heat days,Sierra,6091,CO,6091,2050,heat,heat_2050,est,41.13333333,North Sierra
Projected number of extreme heat days,Siskiyou,6093,CO,6093,2050,heat,heat_2050,est,35.56666667,North
Projected number of extreme heat days,Solano,6095,CO,6095,2050,heat,heat_2050,est,29,Bay Area
Projected number of extreme heat days,Sonoma,6097,CO,6097,2050,heat,heat_2050,est,17.2,Bay Area
Projected number of extreme heat days,Stanislaus,6099,CO,6099,2050,heat,heat_2050,est,31.66666667,Northern Central Valley
Projected number of extreme heat days,Sutter,6101,CO,6101,2050,heat,heat_2050,est,38.93333333,Northern Central Valley
Projected number of extreme heat days,Tehama,6103,CO,6103,2050,heat,heat_2050,est,26.66666667,Northern Central Valley
Projected number of extreme heat days,Trinity,6105,CO,6105,2050,heat,heat_2050,est,21.63333333,North
Projected number of extreme heat days,Tulare,6107,CO,6107,2050,heat,heat_2050,est,44.76666667,Southern Central Valley
Projected number of extreme heat days,Tuolumne,6109,CO,6109,2050,heat,heat_2050,est,41.33333333,North Sierra
Projected number of extreme heat days,Ventura,6111,CO,6111,2050,heat,heat_2050,est,32.16666667,South Coast
Projected number of extreme heat days,Yolo,6113,CO,6113,2050,heat,heat_2050,est,35.46666667,Northern Central Valley
Projected number of extreme heat days,Yuba,6115,CO,6115,2050,heat,heat_2050,est,41.5,Northern Central Valley
Projected number of extreme heat days,Alameda,6001,CO,6001,2085,heat,heat_2085,est,33.23333333,Bay Area
Projected number of extreme heat days,Alpine,6003,CO,6003,2085,heat,heat_2085,est,74.53333333,Southeast Sierra
Projected number of extreme heat days,Amador,6005,CO,6005,2085,heat,heat_2085,est,71.26666667,North Sierra
Projected number of extreme heat days,Butte,6007,CO,6007,2085,heat,heat_2085,est,71.36666667,Northern Central Valley
Projected number of extreme heat days,Calaveras,6009,CO,6009,2085,heat,heat_2085,est,69.06666667,North Sierra
Projected number of extreme heat days,Colusa,6011,CO,6011,2085,heat,heat_2085,est,62.9,Northern Central Valley
Projected number of extreme heat days,Contra Costa,6013,CO,6013,2085,heat,heat_2085,est,40.33333333,Bay Area
Projected number of extreme heat days,Del Norte,6015,CO,6015,2085,heat,heat_2085,est,73.73333333,North Coast
Projected number of extreme heat days,El Dorado,6017,CO,6017,2085,heat,heat_2085,est,73.76666667,North Sierra
Projected number of extreme heat days,Fresno,6019,CO,6019,2085,heat,heat_2085,est,77.93333333,Southern Central Valley
Projected number of extreme heat days,Glenn,6021,CO,6021,2085,heat,heat_2085,est,60.53333333,Northern Central Valley
Projected number of extreme heat days,Humboldt,6023,CO,6023,2085,heat,heat_2085,est,58.4,North Coast
Projected number of extreme heat days,Imperial,6025,CO,6025,2085,heat,heat_2085,est,80.9,Desert
Projected number of extreme heat days,Inyo,6027,CO,6027,2085,heat,heat_2085,est,80.53333333,Southeast Sierra
Projected number of extreme heat days,Kern,6029,CO,6029,2085,heat,heat_2085,est,66.63333333,Southern Central Valley
Projected number of extreme heat days,Kings,6031,CO,6031,2085,heat,heat_2085,est,70.83333333,Southern Central Valley
Projected number of extreme heat days,Lake,6033,CO,6033,2085,heat,heat_2085,est,45.6,North Coast
Projected number of extreme heat days,Lassen,6035,CO,6035,2085,heat,heat_2085,est,73.96666667,North
Projected number of extreme heat days,Los Angeles,6037,CO,6037,2085,heat,heat_2085,est,65.9,South Coast
Projected number of extreme heat days,Madera,6039,CO,6039,2085,heat,heat_2085,est,77.43333333,Northern Central Valley
Projected number of extreme heat days,Marin,6041,CO,6041,2085,heat,heat_2085,est,23.63333333,Bay Area
Projected number of extreme heat days,Mariposa,6043,CO,6043,2085,heat,heat_2085,est,73.43333333,North Sierra
Projected number of extreme heat days,Mendocino,6045,CO,6045,2085,heat,heat_2085,est,44.53333333,North Coast
Projected number of extreme heat days,Merced,6047,CO,6047,2085,heat,heat_2085,est,68.06666667,Northern Central Valley
Projected number of extreme heat days,Modoc,6049,CO,6049,2085,heat,heat_2085,est,78.1,North
Projected number of extreme heat days,Mono,6051,CO,6051,2085,heat,heat_2085,est,84.96666667,Southeast Sierra
Projected number of extreme heat days,Monterey,6053,CO,6053,2085,heat,heat_2085,est,41.13333333,Central Coast
Projected number of extreme heat days,Napa,6055,CO,6055,2085,heat,heat_2085,est,42.26666667,Bay Area
Projected number of extreme heat days,Nevada,6057,CO,6057,2085,heat,heat_2085,est,77.5,North Sierra
Projected number of extreme heat days,Orange,6059,CO,6059,2085,heat,heat_2085,est,34.2,South Coast
Projected number of extreme heat days,Placer,6061,CO,6061,2085,heat,heat_2085,est,77.13333333,North Sierra
Projected number of extreme heat days,Plumas,6063,CO,6063,2085,heat,heat_2085,est,75.8,North Sierra
Projected number of extreme heat days,Riverside,6065,CO,6065,2085,heat,heat_2085,est,73.3,Desert
Projected number of extreme heat days,Sacramento,6067,CO,6067,2085,heat,heat_2085,est,56.26666667,Northern Central Valley
Projected number of extreme heat days,San Benito,6069,CO,6069,2085,heat,heat_2085,est,57.46666667,Central Coast
Projected number of extreme heat days,San Bernardino,6071,CO,6071,2085,heat,heat_2085,est,73.76666667,Desert
Projected number of extreme heat days,San Diego,6073,CO,6073,2085,heat,heat_2085,est,69.76666667,South Coast
Projected number of extreme heat days,San Francisco,6075,CO,6075,2085,heat,heat_2085,est,18.1,Bay Area
Projected number of extreme heat days,San Joaquin,6077,CO,6077,2085,heat,heat_2085,est,52.83333333,Northern Central Valley
Projected number of extreme heat days,San Luis Obispo,6079,CO,6079,2085,heat,heat_2085,est,62.8,Central Coast
Projected number of extreme heat days,San Mateo,6081,CO,6081,2085,heat,heat_2085,est,26.73333333,Bay Area
Projected number of extreme heat days,Santa Barbara,6083,CO,6083,2085,heat,heat_2085,est,36.93333333,Central Coast
Projected number of extreme heat days,Santa Clara,6085,CO,6085,2085,heat,heat_2085,est,30.8,Bay Area
Projected number of extreme heat days,Santa Cruz,6087,CO,6087,2085,heat,heat_2085,est,21.73333333,Central Coast
Projected number of extreme heat days,Shasta,6089,CO,6089,2085,heat,heat_2085,est,68.23333333,North
Projected number of extreme heat days,Sierra,6091,CO,6091,2085,heat,heat_2085,est,78,North Sierra
Projected number of extreme heat days,Siskiyou,6093,CO,6093,2085,heat,heat_2085,est,75.66666667,North
Projected number of extreme heat days,Solano,6095,CO,6095,2085,heat,heat_2085,est,51.16666667,Bay Area
Projected number of extreme heat days,Sonoma,6097,CO,6097,2085,heat,heat_2085,est,30.6,Bay Area
Projected number of extreme heat days,Stanislaus,6099,CO,6099,2085,heat,heat_2085,est,56.36666667,Northern Central Valley
Projected number of extreme heat days,Sutter,6101,CO,6101,2085,heat,heat_2085,est,69.53333333,Northern Central Valley
Projected number of extreme heat days,Tehama,6103,CO,6103,2085,heat,heat_2085,est,59.3,Northern Central Valley
Projected number of extreme heat days,Trinity,6105,CO,6105,2085,heat,heat_2085,est,51.7,North
Projected number of extreme heat days,Tulare,6107,CO,6107,2085,heat,heat_2085,est,79.9,Southern Central Valley
Projected number of extreme heat days,Tuolumne,6109,CO,6109,2085,heat,heat_2085,est,72.26666667,North Sierra
Projected number of extreme heat days,Ventura,6111,CO,6111,2085,heat,heat_2085,est,59.53333333,South Coast
Projected number of extreme heat days,Yolo,6113,CO,6113,2085,heat,heat_2085,est,60.7,Northern Central Valley
Projected number of extreme heat days,Yuba,6115,CO,6115,2085,heat,heat_2085,est,75.6,Northern Central Valley
percent impervious surface cover,Lassen,6035,CO,6035,area-weighted,impervious,impervious_area-weighted,est,0.3192279,North
percent impervious surface cover,Modoc,6049,CO,6049,area-weighted,impervious,impervious_area-weighted,est,0.2050341,North
percent impervious surface cover,Shasta,6089,CO,6089,area-weighted,impervious,impervious_area-weighted,est,0.6903264,North
percent impervious surface cover,Siskiyou,6093,CO,6093,area-weighted,impervious,impervious_area-weighted,est,0.3694952,North
percent impervious surface cover,Trinity,6105,CO,6105,area-weighted,impervious,impervious_area-weighted,est,0.1159076,North
percent impervious surface cover,Del Norte,6015,CO,6015,area-weighted,impervious,impervious_area-weighted,est,0.5171182,North Coast
percent impervious surface cover,Humboldt,6023,CO,6023,area-weighted,impervious,impervious_area-weighted,est,0.4830639,North Coast
percent impervious surface cover,Lake,6033,CO,6033,area-weighted,impervious,impervious_area-weighted,est,0.5591005,North Coast
percent impervious surface cover,Mendocino,6045,CO,6045,area-weighted,impervious,impervious_area-weighted,est,0.3487668,North Coast
percent impervious surface cover,Alameda,6001,CO,6001,area-weighted,impervious,impervious_area-weighted,est,18.159563,Bay Area
percent impervious surface cover,Contra Costa,6013,CO,6013,area-weighted,impervious,impervious_area-weighted,est,14.0070628,Bay Area
percent impervious surface cover,Marin,6041,CO,6041,area-weighted,impervious,impervious_area-weighted,est,4.4507708,Bay Area
percent impervious surface cover,Napa,6055,CO,6055,area-weighted,impervious,impervious_area-weighted,est,2.2747528,Bay Area
percent impervious surface cover,San Francisco,6075,CO,6075,area-weighted,impervious,impervious_area-weighted,est,62.1355481,Bay Area
percent impervious surface cover,San Mateo,6081,CO,6081,area-weighted,impervious,impervious_area-weighted,est,12.552227,Bay Area
percent impervious surface cover,Santa Clara,6085,CO,6085,area-weighted,impervious,impervious_area-weighted,est,11.9478626,Bay Area
percent impervious surface cover,Solano,6095,CO,6095,area-weighted,impervious,impervious_area-weighted,est,6.1292675,Bay Area
percent impervious surface cover,Sonoma,6097,CO,6097,area-weighted,impervious,impervious_area-weighted,est,3.2366096,Bay Area
percent impervious surface cover,Butte,6007,CO,6007,area-weighted,impervious,impervious_area-weighted,est,1.6360467,Northern Central Valley
percent impervious surface cover,Colusa,6011,CO,6011,area-weighted,impervious,impervious_area-weighted,est,0.6411821,Northern Central Valley
percent impervious surface cover,Glenn,6021,CO,6021,area-weighted,impervious,impervious_area-weighted,est,0.6737358,Northern Central Valley
percent impervious surface cover,Madera,6039,CO,6039,area-weighted,impervious,impervious_area-weighted,est,0.7883861,Northern Central Valley
percent impervious surface cover,Merced,6047,CO,6047,area-weighted,impervious,impervious_area-weighted,est,1.5662683,Northern Central Valley
percent impervious surface cover,Sacramento,6067,CO,6067,area-weighted,impervious,impervious_area-weighted,est,13.8654935,Northern Central Valley
percent impervious surface cover,San Joaquin,6077,CO,6077,area-weighted,impervious,impervious_area-weighted,est,6.2325815,Northern Central Valley
percent impervious surface cover,Stanislaus,6099,CO,6099,area-weighted,impervious,impervious_area-weighted,est,3.8023741,Northern Central Valley
percent impervious surface cover,Sutter,6101,CO,6101,area-weighted,impervious,impervious_area-weighted,est,2.2560993,Northern Central Valley
percent impervious surface cover,Tehama,6103,CO,6103,area-weighted,impervious,impervious_area-weighted,est,0.4127797,Northern Central Valley
percent impervious surface cover,Yolo,6113,CO,6113,area-weighted,impervious,impervious_area-weighted,est,2.4380879,Northern Central Valley
percent impervious surface cover,Yuba,6115,CO,6115,area-weighted,impervious,impervious_area-weighted,est,1.2387483,Northern Central Valley
percent impervious surface cover,Fresno,6019,CO,6019,area-weighted,impervious,impervious_area-weighted,est,2.0216132,Southern Central Valley
