"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"percent impervious surface cover","San Benito",6069,"CO","06069","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","San Luis Obispo",6079,"CO","06079","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Santa Barbara",6083,"CO","06083","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Santa Cruz",6087,"CO","06087","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Amador",6005,"CO","06005","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Calaveras",6009,"CO","06009","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","El Dorado",6017,"CO","06017","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Mariposa",6043,"CO","06043","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Nevada",6057,"CO","06057","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Placer",6061,"CO","06061","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Plumas",6063,"CO","06063","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Sierra",6091,"CO","06091","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Tuolumne",6109,"CO","06109","area-weighted","impervious","impervious_area-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Alpine",6003,"CO","06003","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Inyo",6027,"CO","06027","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Mono",6051,"CO","06051","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Los Angeles",6037,"CO","06037","area-weighted","impervious","impervious_area-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Orange",6059,"CO","06059","area-weighted","impervious","impervious_area-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","San Diego",6073,"CO","06073","area-weighted","impervious","impervious_area-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Ventura",6111,"CO","06111","area-weighted","impervious","impervious_area-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Imperial",6025,"CO","06025","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Desert"
"percent impervious surface cover","Riverside",6065,"CO","06065","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Desert"
"percent impervious surface cover","San Bernardino",6071,"CO","06071","area-weighted","impervious","impervious_area-weighted","LL95",NA,"Desert"
"percent impervious surface cover","Lassen",6035,"CO","06035","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North"
"percent impervious surface cover","Modoc",6049,"CO","06049","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North"
"percent impervious surface cover","Shasta",6089,"CO","06089","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North"
"percent impervious surface cover","Siskiyou",6093,"CO","06093","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North"
"percent impervious surface cover","Trinity",6105,"CO","06105","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North"
"percent impervious surface cover","Del Norte",6015,"CO","06015","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Coast"
"percent impervious surface cover","Humboldt",6023,"CO","06023","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Coast"
"percent impervious surface cover","Lake",6033,"CO","06033","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Coast"
"percent impervious surface cover","Mendocino",6045,"CO","06045","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Coast"
"percent impervious surface cover","Alameda",6001,"CO","06001","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Contra Costa",6013,"CO","06013","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Marin",6041,"CO","06041","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Napa",6055,"CO","06055","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","San Francisco",6075,"CO","06075","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","San Mateo",6081,"CO","06081","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Santa Clara",6085,"CO","06085","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Solano",6095,"CO","06095","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Sonoma",6097,"CO","06097","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Bay Area"
"percent impervious surface cover","Butte",6007,"CO","06007","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Colusa",6011,"CO","06011","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Glenn",6021,"CO","06021","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Madera",6039,"CO","06039","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Merced",6047,"CO","06047","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Sacramento",6067,"CO","06067","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","San Joaquin",6077,"CO","06077","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Stanislaus",6099,"CO","06099","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Sutter",6101,"CO","06101","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Tehama",6103,"CO","06103","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Yolo",6113,"CO","06113","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Yuba",6115,"CO","06115","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Northern Central Valley"
"percent impervious surface cover","Fresno",6019,"CO","06019","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southern Central Valley"
"percent impervious surface cover","Kern",6029,"CO","06029","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southern Central Valley"
"percent impervious surface cover","Kings",6031,"CO","06031","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southern Central Valley"
"percent impervious surface cover","Tulare",6107,"CO","06107","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southern Central Valley"
"percent impervious surface cover","Monterey",6053,"CO","06053","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","San Benito",6069,"CO","06069","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","San Luis Obispo",6079,"CO","06079","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Santa Barbara",6083,"CO","06083","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Santa Cruz",6087,"CO","06087","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Central Coast"
"percent impervious surface cover","Amador",6005,"CO","06005","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Calaveras",6009,"CO","06009","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","El Dorado",6017,"CO","06017","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Mariposa",6043,"CO","06043","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Nevada",6057,"CO","06057","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Placer",6061,"CO","06061","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Plumas",6063,"CO","06063","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Sierra",6091,"CO","06091","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Tuolumne",6109,"CO","06109","population-weighted","impervious","impervious_population-weighted","LL95",NA,"North Sierra"
"percent impervious surface cover","Alpine",6003,"CO","06003","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Inyo",6027,"CO","06027","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Mono",6051,"CO","06051","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Southeast Sierra"
"percent impervious surface cover","Los Angeles",6037,"CO","06037","population-weighted","impervious","impervious_population-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Orange",6059,"CO","06059","population-weighted","impervious","impervious_population-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","San Diego",6073,"CO","06073","population-weighted","impervious","impervious_population-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Ventura",6111,"CO","06111","population-weighted","impervious","impervious_population-weighted","LL95",NA,"South Coast"
"percent impervious surface cover","Imperial",6025,"CO","06025","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Desert"
"percent impervious surface cover","Riverside",6065,"CO","06065","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Desert"
"percent impervious surface cover","San Bernardino",6071,"CO","06071","population-weighted","impervious","impervious_population-weighted","LL95",NA,"Desert"
"Percent of adults aged 18 - 64 without health insurance","Alameda",6001,"CO","06001","2009-2013","insurance","insurance_2009-2013","LL95",12.2425531914894,"Bay Area"
"Percent of adults aged 18 - 64 without health insurance","Alpine",6003,"CO","06003","2009-2013","insurance","insurance_2009-2013","LL95",12.8957446808511,"Southeast Sierra"
"Percent of adults aged 18 - 64 without health insurance","Amador",6005,"CO","06005","2009-2013","insurance","insurance_2009-2013","LL95",9.57446808510638,"North Sierra"
"Percent of adults aged 18 - 64 without health insurance","Butte",6007,"CO","06007","2009-2013","insurance","insurance_2009-2013","LL95",14.8659574468085,"Northern Central Valley"
"Percent of adults aged 18 - 64 without health insurance","Calaveras",6009,"CO","06009","2009-2013","insurance","insurance_2009-2013","LL95",9.83191489361702,"North Sierra"
